id;text;clean_text;toxic_label;toxicity_pre_clean;toxicity_post_clean;polarity;politeness;nltk_score
;I believe the info tool uses s2.ripple.com, which is a full history server.  How much history are you storing locally (that is the  field in  RPC)? ;I believe the info tool uses s2.ripple.com, which is a full history server.  How much history are you storing locally (that is the  field in  RPC)?;n;0.08050556;0.08050566;0.18333333333333335;0.456917417757613;0
;I understand, and yes you are right. ♠         "complete_ledgers"  "33371066-33374924",` Is there any way to download older ledgers? ;I understand, and yes you are right. ♠         "complete_ledgers"  "33371066-33374924",` Is there any way to download older ledgers?;n;0.13061216;0.13061212;0.22619047619047616;0.4614891414552062;0.4019
;Thank you very much for your help! ;Thank you very much for your help!;n;0.018572055;0.018572021;0.325;0.5524794277295053;0.6696
;I have updated my  Will it now download all the previous ledgers or will it keep only new ledgers? How much HDD storage does the full ledger since 0 requires at the moment? ;I have updated my  Will it now download all the previous ledgers or will it keep only new ledgers? How much HDD storage does the full ledger since 0 requires at the moment?;n;0.05507526;0.05507522;0.10393939393939393;0.6653189145022383;0
;We received a payment that is showing up on  but not on our node ;We received a payment that is showing up on  but not on our node;n;0.02973096;0.029730821;0;0.42597158681232766;0
;Yes The smallest publicly available ledger is not 0 but 32570. That set aside, about 5 TB. You likely won't be able to use HDDs as a back end to rippled though, querying a historic ledger creates hundreds of thousands of random reads all over the database. SSDs typically can respond to a few thousand or tens of thousands of  these per second, HDDs are more in the tens to hundreds range. ;Yes The smallest publicly available ledger is not 0 but 32570. That set aside, about 5 TB. You likely won't be able to use HDDs as a back end to rippled though, querying a historic ledger creates hundreds of thousands of random reads all over the database. SSDs typically can respond to a few thousand or tens of thousands of  these per second, HDDs are more in the tens to hundreds range.;n;0.042612243;0.042612188;0.05333333333333333;0.4177291748838993;0.5423
;Thank you for the help. Our Ripple node is currently using 14.6GB of RAM, is this normal usage? 😮 ;Thank you for the help. Our Ripple node is currently using 14.6GB of RAM, is this normal usage? 😮;n;0.040536698;0.04053668;0.075;0.674787189186631;0.6369
;i have to wonder if {{{rpki-sql-setup}}} is idempotent.  but i do not want to mess things up by experimenting Trac comment by randy on 2015-08-06T065659Z ;i have to wonder if {{{rpki-sql-setup}}} is idempotent.  but i do not want to mess things up by experimenting Trac comment by randy on 2015-08-06T065659Z;n;0.203127;0.20312692;-0.175;0.4050490023066749;0.3252
;so now we can log into mysql as the rpki user.  but we believe that the rpki.conf shared_sql_password was compiled into some code somewhere.  and we do not know where to find it. Trac comment by randy on 2015-08-06T073335Z ;so now we can log into mysql as the rpki user.  but we believe that the rpki.conf sharedsqlpassword was compiled into some code somewhere.  and we do not know where to find it. Trac comment by randy on 2015-08-06T073335Z;n;0.09763136;0.097631335;0;0.4852447753799547;0
;OBE, all of this code was rewritten in tk705 Trac comment by sra on 2016-08-05T162059Z ;OBE, all of this code was rewritten in tk705 Trac comment by sra on 2016-08-05T162059Z;n;0.047156774;0.047156774;0;0.47204514849751134;0
;It seems that windows apps cannot be signed with an Apple-issued certificate ( So we'll need to buy a separate cert for windows and configure appveyor for that cert. #sigh ;It seems that windows apps cannot be signed with an Apple-issued certificate ( So we'll need to buy a separate cert for windows and configure appveyor for that cert. #sigh;n;0.03905846;0.03905853;0;0.3396511446076803;0
